loan_id,amount,term,subgrade,installments,purpose,loan_type,loan_state
558394,3400,60,D3,81.93,educational,INDIVIDUAL,Fully Paid
558361,12000,60,E1,294.7,debt_consolidation,INDIVIDUAL,Charged Off
557487,5600,60,C1,128.08,car,INDIVIDUAL,Fully Paid
558385,8000,60,E4,201.24,other,INDIVIDUAL,Fully Paid
558340,10000,60,D3,240.96,debt_consolidation,INDIVIDUAL,Fully Paid
558335,9600,36,C4,329.74,credit_card,INDIVIDUAL,Fully Paid
556368,9600,36,B5,318.22,debt_consolidation,INDIVIDUAL,Fully Paid
557852,12000,36,D2,417.22,major_purchase,INDIVIDUAL,Fully Paid
558328,8400,36,B5,278.44,debt_consolidation,INDIVIDUAL,Fully Paid
520013,24000,60,B4,527.71,home_improvement,INDIVIDUAL,Fully Paid
558309,10000,60,B5,221.74,debt_consolidation,INDIVIDUAL,Fully Paid
558286,9500,36,A2,292.3,debt_consolidation,INDIVIDUAL,Fully Paid
558268,10000,36,B5,331.48,debt_consolidation,INDIVIDUAL,Fully Paid
558266,14400,36,C2,489.44,debt_consolidation,INDIVIDUAL,Fully Paid
558102,10000,36,D4,351.33,other,INDIVIDUAL,Fully Paid
558196,13400,60,C1,306.48,debt_consolidation,INDIVIDUAL,Fully Paid
558190,12000,60,E1,294.7,debt_consolidation,INDIVIDUAL,Fully Paid
557851,8500,36,A4,264.45,credit_card,INDIVIDUAL,Fully Paid
558147,3000,60,C3,69.78,car,INDIVIDUAL,Fully Paid
558163,15000,60,F1,383.36,moving,INDIVIDUAL,Fully Paid
558162,4800,60,F2,123.65,debt_consolidation,INDIVIDUAL,Charged Off
557673,14000,36,A4,435.56,debt_consolidation,INDIVIDUAL,Fully Paid
557549,5000,60,D5,122.45,other,INDIVIDUAL,Fully Paid
558097,8000,36,A3,247.53,debt_consolidation,INDIVIDUAL,Fully Paid
557721,15000,36,A5,469.22,debt_consolidation,INDIVIDUAL,Fully Paid
557145,5500,36,B3,180.38,debt_consolidation,INDIVIDUAL,Fully Paid
557992,5000,60,C3,116.29,debt_consolidation,INDIVIDUAL,Fully Paid
558022,9000,36,C3,307.52,major_purchase,INDIVIDUAL,Fully Paid
557642,9500,60,B3,207.13,other,INDIVIDUAL,Fully Paid
558006,3000,60,E1,73.68,debt_consolidation,INDIVIDUAL,Charged Off
557997,4750,60,C2,109.57,small_business,INDIVIDUAL,Charged Off
558003,2000,36,D3,69.91,debt_consolidation,INDIVIDUAL,Charged Off
511983,25000,36,B4,824.29,debt_consolidation,INDIVIDUAL,Fully Paid
557202,7400,36,E4,265.9,debt_consolidation,INDIVIDUAL,Charged Off
557971,1800,36,B2,58.72,debt_consolidation,INDIVIDUAL,Fully Paid
556570,10000,36,A4,311.11,moving,INDIVIDUAL,Fully Paid
556631,12000,36,B5,397.77,medical,INDIVIDUAL,Fully Paid
557926,1200,60,D3,28.92,debt_consolidation,INDIVIDUAL,Charged Off
522022,6000,60,B1,128.61,educational,INDIVIDUAL,Charged Off
555950,4000,36,B2,130.49,wedding,INDIVIDUAL,Fully Paid
557825,20000,36,A5,625.63,home_improvement,INDIVIDUAL,Fully Paid
557807,8400,60,C2,193.76,other,INDIVIDUAL,Fully Paid
553852,25000,60,D4,607.29,small_business,INDIVIDUAL,Fully Paid
557811,3600,60,D3,86.75,other,INDIVIDUAL,Charged Off
555575,5000,36,B5,165.74,debt_consolidation,INDIVIDUAL,Fully Paid
556720,10000,36,D4,351.33,debt_consolidation,INDIVIDUAL,Fully Paid
557784,23500,60,C3,546.57,debt_consolidation,INDIVIDUAL,Fully Paid
557764,3600,36,A5,112.62,other,INDIVIDUAL,Fully Paid
557757,25000,60,C1,571.78,debt_consolidation,INDIVIDUAL,Fully Paid
544973,4800,36,D3,167.77,other,INDIVIDUAL,Charged Off
557732,2000,36,A3,61.89,home_improvement,INDIVIDUAL,Fully Paid
554815,5000,36,C4,171.74,home_improvement,INDIVIDUAL,Fully Paid
557692,6400,36,B4,211.02,other,INDIVIDUAL,Fully Paid
553858,4200,36,D3,146.8,home_improvement,INDIVIDUAL,Fully Paid
557691,5000,60,B2,108.09,debt_consolidation,INDIVIDUAL,Charged Off
557700,10000,36,C3,341.68,debt_consolidation,INDIVIDUAL,Fully Paid
556644,10000,36,B4,329.72,other,INDIVIDUAL,Fully Paid
557621,10000,36,C4,343.48,other,INDIVIDUAL,Fully Paid
557671,7200,36,D1,249.03,other,INDIVIDUAL,Fully Paid
515798,7500,60,F2,193.2,car,INDIVIDUAL,Charged Off
557601,24000,60,C1,548.91,debt_consolidation,INDIVIDUAL,Fully Paid
557649,12000,60,B4,263.86,debt_consolidation,INDIVIDUAL,Fully Paid
557635,24250,60,B4,533.2,debt_consolidation,INDIVIDUAL,Fully Paid
557528,2800,36,B5,92.82,moving,INDIVIDUAL,Fully Paid
557619,4600,36,A3,142.33,debt_consolidation,INDIVIDUAL,Fully Paid
557622,6500,36,B5,215.46,debt_consolidation,INDIVIDUAL,Fully Paid
557617,5000,36,C4,171.74,small_business,INDIVIDUAL,Fully Paid
556016,6600,36,A3,204.22,medical,INDIVIDUAL,Fully Paid
552497,10000,60,B5,221.74,debt_consolidation,INDIVIDUAL,Fully Paid
557576,2400,36,B5,79.56,debt_consolidation,INDIVIDUAL,Fully Paid
557573,18000,36,C5,621.52,debt_consolidation,INDIVIDUAL,Fully Paid
557572,20000,36,B2,652.41,small_business,INDIVIDUAL,Fully Paid
557556,25000,36,F4,921.6,debt_consolidation,INDIVIDUAL,Fully Paid
546030,1400,36,D1,48.43,debt_consolidation,INDIVIDUAL,Fully Paid
557517,21000,36,B1,681.37,debt_consolidation,INDIVIDUAL,Fully Paid
557491,15500,36,A5,484.86,moving,INDIVIDUAL,Fully Paid
552910,5900,36,B3,193.5,other,INDIVIDUAL,Fully Paid
553077,16000,60,B4,351.81,debt_consolidation,INDIVIDUAL,Fully Paid
557436,16000,36,B1,519.14,credit_card,INDIVIDUAL,Fully Paid
557423,6000,36,D1,207.53,debt_consolidation,INDIVIDUAL,Fully Paid
557104,25000,36,B5,828.69,home_improvement,INDIVIDUAL,Fully Paid
557250,7000,60,C2,161.47,car,INDIVIDUAL,Fully Paid
557395,14400,36,B1,467.23,home_improvement,INDIVIDUAL,Fully Paid
557401,5125,36,D1,177.26,debt_consolidation,INDIVIDUAL,Fully Paid
557326,13750,36,D2,478.07,debt_consolidation,INDIVIDUAL,Fully Paid
547544,10000,36,A5,312.82,house,INDIVIDUAL,Fully Paid
557296,6000,36,B3,196.78,credit_card,INDIVIDUAL,Fully Paid
557280,6500,60,A5,131.43,car,INDIVIDUAL,Fully Paid
557245,4000,36,B3,131.19,credit_card,INDIVIDUAL,Fully Paid
538563,14500,60,D3,349.39,debt_consolidation,INDIVIDUAL,Fully Paid
545070,6000,60,B5,133.05,major_purchase,INDIVIDUAL,Fully Paid
557218,9600,36,A4,298.67,major_purchase,INDIVIDUAL,Fully Paid
557206,12000,60,B5,266.09,debt_consolidation,INDIVIDUAL,Fully Paid
557197,9600,36,A5,300.3,debt_consolidation,INDIVIDUAL,Fully Paid
557199,4000,60,A5,80.88,car,INDIVIDUAL,Fully Paid
557115,21000,60,E1,515.72,debt_consolidation,INDIVIDUAL,Fully Paid
557103,1500,36,B3,49.2,other,INDIVIDUAL,Fully Paid
556893,7000,60,D2,167.31,car,INDIVIDUAL,Fully Paid
557065,15000,60,C1,343.07,credit_card,INDIVIDUAL,Fully Paid
557061,2800,36,D2,97.36,other,INDIVIDUAL,Charged Off
557003,14500,36,B2,473.0,credit_card,INDIVIDUAL,Fully Paid
553450,5600,60,C3,130.25,car,INDIVIDUAL,Fully Paid
552886,7500,60,B5,166.31,car,INDIVIDUAL,Fully Paid
556123,10000,60,D2,239.01,other,INDIVIDUAL,Fully Paid
556944,1500,36,F4,55.3,home_improvement,INDIVIDUAL,Fully Paid
555915,5500,36,C5,189.91,debt_consolidation,INDIVIDUAL,Fully Paid
556822,3250,36,D2,113.0,debt_consolidation,INDIVIDUAL,Fully Paid
556908,7000,36,B4,230.8,credit_card,INDIVIDUAL,Charged Off
556873,15000,36,C4,515.22,debt_consolidation,INDIVIDUAL,Fully Paid
556885,15000,36,B1,486.69,debt_consolidation,INDIVIDUAL,Fully Paid
556346,10000,60,B2,216.18,debt_consolidation,INDIVIDUAL,Fully Paid
556851,15000,36,C2,509.83,other,INDIVIDUAL,Fully Paid
556413,2000,36,C5,69.06,major_purchase,INDIVIDUAL,Fully Paid
556823,7000,36,C3,239.18,debt_consolidation,INDIVIDUAL,Fully Paid
556801,6400,36,A5,200.2,debt_consolidation,INDIVIDUAL,Fully Paid
556806,8000,36,B4,263.78,debt_consolidation,INDIVIDUAL,Fully Paid
526350,8000,36,B3,262.37,credit_card,INDIVIDUAL,Fully Paid
555047,9000,36,C2,305.9,credit_card,INDIVIDUAL,Fully Paid
542592,10000,60,D3,240.96,educational,INDIVIDUAL,Charged Off
556787,8500,60,E3,212.12,credit_card,INDIVIDUAL,Charged Off
556763,25000,36,D2,869.21,debt_consolidation,INDIVIDUAL,Fully Paid
556727,18000,60,B2,389.13,debt_consolidation,INDIVIDUAL,Charged Off
556731,4000,36,B3,131.19,vacation,INDIVIDUAL,Fully Paid
555040,8500,60,B1,182.2,car,INDIVIDUAL,Fully Paid
547278,25000,60,C2,576.67,debt_consolidation,INDIVIDUAL,Fully Paid
556649,25000,60,E3,623.88,debt_consolidation,INDIVIDUAL,Fully Paid
548540,15000,60,D5,367.33,debt_consolidation,INDIVIDUAL,Fully Paid
556232,9000,60,D2,215.11,debt_consolidation,INDIVIDUAL,Charged Off
556565,2000,36,C1,67.61,debt_consolidation,INDIVIDUAL,Fully Paid
556416,6000,36,A2,184.61,debt_consolidation,INDIVIDUAL,Fully Paid
556567,8700,36,A5,272.15,debt_consolidation,INDIVIDUAL,Fully Paid
556466,16000,60,D4,388.67,debt_consolidation,INDIVIDUAL,Fully Paid
554615,2525,36,C3,86.28,debt_consolidation,INDIVIDUAL,Fully Paid
556502,5000,36,B5,165.74,car,INDIVIDUAL,Fully Paid
555522,14000,36,C1,473.27,debt_consolidation,INDIVIDUAL,Fully Paid
556446,4500,36,A1,137.7,debt_consolidation,INDIVIDUAL,Fully Paid
554536,10400,60,C2,239.9,debt_consolidation,INDIVIDUAL,Fully Paid
556126,25000,60,E4,628.87,credit_card,INDIVIDUAL,Fully Paid
556372,25000,36,D3,873.76,debt_consolidation,INDIVIDUAL,Fully Paid
556376,8000,36,A4,248.89,home_improvement,INDIVIDUAL,Fully Paid
556374,24000,36,E1,849.12,debt_consolidation,INDIVIDUAL,Charged Off
552806,4000,36,C3,136.68,car,INDIVIDUAL,Fully Paid
556362,4000,36,A4,124.45,debt_consolidation,INDIVIDUAL,Fully Paid
553701,16000,60,B3,348.84,major_purchase,INDIVIDUAL,Fully Paid
549694,10000,36,A4,311.11,other,INDIVIDUAL,Fully Paid
556350,8500,36,A5,265.89,debt_consolidation,INDIVIDUAL,Fully Paid
552772,7200,36,C4,247.31,debt_consolidation,INDIVIDUAL,Fully Paid
556330,4000,60,B3,87.21,medical,INDIVIDUAL,Fully Paid
554291,25000,36,D5,882.89,debt_consolidation,INDIVIDUAL,Fully Paid
556322,4000,60,D5,97.96,other,INDIVIDUAL,Fully Paid
555139,10000,36,B5,331.48,debt_consolidation,INDIVIDUAL,Fully Paid
542063,15250,60,D5,373.45,debt_consolidation,INDIVIDUAL,Fully Paid
556043,3600,36,C2,122.36,debt_consolidation,INDIVIDUAL,Fully Paid
556238,17000,36,A5,531.78,debt_consolidation,INDIVIDUAL,Fully Paid
506922,25000,36,D4,878.31,debt_consolidation,INDIVIDUAL,Fully Paid
554025,11000,36,C3,375.85,debt_consolidation,INDIVIDUAL,Charged Off
555995,24250,60,E4,610.01,debt_consolidation,INDIVIDUAL,Charged Off
556207,1500,36,B4,49.46,major_purchase,INDIVIDUAL,Fully Paid
554247,16000,36,A5,500.5,home_improvement,INDIVIDUAL,Fully Paid
555592,12000,36,B2,391.45,debt_consolidation,INDIVIDUAL,Fully Paid
555607,6000,36,B2,195.73,debt_consolidation,INDIVIDUAL,Fully Paid
541416,8500,60,D2,203.16,other,INDIVIDUAL,Fully Paid
556140,15000,60,C2,346.0,debt_consolidation,INDIVIDUAL,Fully Paid
556114,7500,36,B4,247.29,debt_consolidation,INDIVIDUAL,Fully Paid
554767,9000,60,D3,216.86,other,INDIVIDUAL,Charged Off
556079,15250,60,D3,367.46,debt_consolidation,INDIVIDUAL,Fully Paid
66943,2800,60,B4,61.57,debt_consolidation,INDIVIDUAL,Fully Paid
549075,12000,60,B4,263.86,credit_card,INDIVIDUAL,Fully Paid
552583,17000,60,D2,406.31,debt_consolidation,INDIVIDUAL,Fully Paid
556006,12000,36,B1,389.36,home_improvement,INDIVIDUAL,Charged Off
555987,15750,36,B2,513.78,debt_consolidation,INDIVIDUAL,Fully Paid
555949,18200,60,C1,416.26,debt_consolidation,INDIVIDUAL,Fully Paid
555715,6000,36,A5,187.69,moving,INDIVIDUAL,Fully Paid
555960,5000,60,B5,110.87,small_business,INDIVIDUAL,Fully Paid
555894,8000,36,C2,271.91,home_improvement,INDIVIDUAL,Fully Paid
555869,3000,60,B4,65.97,wedding,INDIVIDUAL,Fully Paid
555763,10000,60,E2,247.56,debt_consolidation,INDIVIDUAL,Fully Paid
555821,2000,36,A2,61.54,moving,INDIVIDUAL,Fully Paid
555813,8000,36,C2,271.91,other,INDIVIDUAL,Fully Paid
555809,1500,36,C2,50.99,debt_consolidation,INDIVIDUAL,Fully Paid
554660,25000,36,F1,907.58,debt_consolidation,INDIVIDUAL,Fully Paid
555774,2100,36,A2,64.62,moving,INDIVIDUAL,Fully Paid
555777,1000,60,A5,20.22,debt_consolidation,INDIVIDUAL,Fully Paid
535554,4500,60,E1,110.52,major_purchase,INDIVIDUAL,Charged Off
555728,5000,60,B1,107.18,home_improvement,INDIVIDUAL,Fully Paid
550977,20000,60,C2,461.34,debt_consolidation,INDIVIDUAL,Fully Paid
555638,20000,36,A5,625.63,home_improvement,INDIVIDUAL,Fully Paid
552794,7000,60,C3,162.81,car,INDIVIDUAL,Fully Paid
550011,7800,36,D2,271.2,debt_consolidation,INDIVIDUAL,Fully Paid
554129,10000,36,B1,324.46,debt_consolidation,INDIVIDUAL,Fully Paid
555691,8500,36,A4,264.45,car,INDIVIDUAL,Fully Paid
554929,25000,60,B5,554.35,debt_consolidation,INDIVIDUAL,Charged Off
555650,15000,36,A4,466.67,medical,INDIVIDUAL,Fully Paid
555643,3000,60,B2,64.86,medical,INDIVIDUAL,Fully Paid
555062,15250,60,D2,364.48,debt_consolidation,INDIVIDUAL,Fully Paid
555531,8400,36,A4,261.34,home_improvement,INDIVIDUAL,Fully Paid
555546,2100,36,C5,72.51,debt_consolidation,INDIVIDUAL,Fully Paid
509004,20500,60,F3,532.24,debt_consolidation,INDIVIDUAL,Charged Off
555496,7500,60,F2,193.2,credit_card,INDIVIDUAL,Fully Paid
555383,10000,60,D3,240.96,wedding,INDIVIDUAL,Charged Off
551324,8000,36,B1,259.57,other,INDIVIDUAL,Fully Paid
555364,10000,36,C3,341.68,credit_card,INDIVIDUAL,Fully Paid
543984,15000,60,D4,364.38,debt_consolidation,INDIVIDUAL,Fully Paid
554726,8000,36,C3,273.35,debt_consolidation,INDIVIDUAL,Fully Paid
555319,7000,36,A5,218.97,debt_consolidation,INDIVIDUAL,Fully Paid
555295,5000,60,C3,116.29,credit_card,INDIVIDUAL,Fully Paid
555263,2500,36,C3,85.42,vacation,INDIVIDUAL,Fully Paid
554342,2100,60,C2,48.44,car,INDIVIDUAL,Charged Off
555232,7000,60,D2,167.31,debt_consolidation,INDIVIDUAL,Charged Off
555237,10000,60,E4,251.55,other,INDIVIDUAL,Charged Off
555219,11000,60,D3,265.06,debt_consolidation,INDIVIDUAL,Charged Off
555191,11000,36,A5,344.1,home_improvement,INDIVIDUAL,Fully Paid
555181,4200,60,C2,96.88,major_purchase,INDIVIDUAL,Fully Paid
554139,2500,60,C2,57.67,debt_consolidation,INDIVIDUAL,Fully Paid
554118,1700,36,B2,55.46,car,INDIVIDUAL,Fully Paid
550334,4500,36,A2,138.46,car,INDIVIDUAL,Fully Paid
555137,6000,60,C2,138.4,vacation,INDIVIDUAL,Fully Paid
555123,5000,36,B1,162.23,wedding,INDIVIDUAL,Fully Paid
552244,5000,36,C2,169.95,debt_consolidation,INDIVIDUAL,Fully Paid
555109,6000,36,B5,198.89,other,INDIVIDUAL,Fully Paid
555060,7200,36,D2,250.34,debt_consolidation,INDIVIDUAL,Fully Paid
555085,11000,60,B4,241.87,debt_consolidation,INDIVIDUAL,Fully Paid
555078,4000,36,A2,123.07,major_purchase,INDIVIDUAL,Fully Paid
555064,13000,60,E2,321.83,debt_consolidation,INDIVIDUAL,Fully Paid
554736,5500,36,B3,180.38,moving,INDIVIDUAL,Fully Paid
555021,15000,36,A5,469.22,debt_consolidation,INDIVIDUAL,Fully Paid
555010,2000,60,E1,49.12,debt_consolidation,INDIVIDUAL,Fully Paid
555005,19000,36,B2,619.79,major_purchase,INDIVIDUAL,Fully Paid
554768,8000,36,D4,281.06,home_improvement,INDIVIDUAL,Fully Paid
554993,17475,36,A4,543.67,debt_consolidation,INDIVIDUAL,Fully Paid
551962,15000,60,B5,332.61,medical,INDIVIDUAL,Fully Paid
554959,4800,60,B1,102.89,other,INDIVIDUAL,Fully Paid
554839,10000,60,C2,230.67,wedding,INDIVIDUAL,Fully Paid
554925,13500,36,A4,420.0,credit_card,INDIVIDUAL,Fully Paid
554924,18000,36,C4,618.27,debt_consolidation,INDIVIDUAL,Fully Paid
553893,24000,60,C2,553.6,debt_consolidation,INDIVIDUAL,Fully Paid
554912,17000,60,B5,376.96,debt_consolidation,INDIVIDUAL,Fully Paid
549115,11875,36,B1,385.3,debt_consolidation,INDIVIDUAL,Fully Paid
554909,12000,36,A5,375.38,debt_consolidation,INDIVIDUAL,Fully Paid
554889,15000,36,B5,497.22,moving,INDIVIDUAL,Fully Paid
554888,14000,60,D5,342.84,credit_card,INDIVIDUAL,Fully Paid
551645,19000,36,D2,660.6,small_business,INDIVIDUAL,Fully Paid
554783,19600,60,E2,485.22,debt_consolidation,INDIVIDUAL,Charged Off
554798,5500,36,B4,181.35,major_purchase,INDIVIDUAL,Fully Paid
554824,6000,36,B5,198.89,debt_consolidation,INDIVIDUAL,Fully Paid
554813,10000,60,C1,228.71,other,INDIVIDUAL,Fully Paid
554739,5000,36,A2,153.84,major_purchase,INDIVIDUAL,Fully Paid
554746,6000,36,A4,186.67,debt_consolidation,INDIVIDUAL,Fully Paid
554733,16000,60,B5,354.79,debt_consolidation,INDIVIDUAL,Fully Paid
552311,7000,60,D2,167.31,car,INDIVIDUAL,Fully Paid
554725,7500,36,D1,259.41,debt_consolidation,INDIVIDUAL,Fully Paid
551982,10000,36,A5,312.82,home_improvement,INDIVIDUAL,Fully Paid
554689,8000,36,D2,278.15,debt_consolidation,INDIVIDUAL,Fully Paid
554674,10000,36,A4,311.11,debt_consolidation,INDIVIDUAL,Fully Paid
554515,11000,60,D2,262.91,home_improvement,INDIVIDUAL,Fully Paid
554595,17000,60,B3,370.64,car,INDIVIDUAL,Fully Paid
551924,11000,60,B2,237.8,car,INDIVIDUAL,Fully Paid
521112,8200,36,A5,256.51,debt_consolidation,INDIVIDUAL,Fully Paid
554362,4600,36,D3,160.78,debt_consolidation,INDIVIDUAL,Fully Paid
547641,25000,36,D5,882.89,small_business,INDIVIDUAL,Fully Paid
554489,4800,36,D3,167.77,renewable_energy,INDIVIDUAL,Fully Paid
553788,7000,36,C2,237.92,debt_consolidation,INDIVIDUAL,Fully Paid
550691,10000,36,A3,309.42,debt_consolidation,INDIVIDUAL,Fully Paid
538163,6000,36,C1,202.83,major_purchase,INDIVIDUAL,Fully Paid
554444,14400,60,B5,319.31,major_purchase,INDIVIDUAL,Fully Paid
554466,25000,36,B4,824.29,debt_consolidation,INDIVIDUAL,Fully Paid
550886,1800,36,B3,59.04,other,INDIVIDUAL,Fully Paid
553810,11200,36,B3,367.32,debt_consolidation,INDIVIDUAL,Fully Paid
553994,10000,36,B2,326.21,debt_consolidation,INDIVIDUAL,Fully Paid
553121,25000,60,G4,680.14,debt_consolidation,INDIVIDUAL,Fully Paid
554319,12000,36,D1,415.05,debt_consolidation,INDIVIDUAL,Fully Paid
554275,18000,60,D5,440.8,debt_consolidation,INDIVIDUAL,Charged Off
552510,17000,36,B1,551.59,major_purchase,INDIVIDUAL,Fully Paid
554237,25000,36,B5,729.25,small_business,INDIVIDUAL,Charged Off
554117,14000,36,A5,437.94,debt_consolidation,INDIVIDUAL,Fully Paid
554084,3800,36,D1,131.44,credit_card,INDIVIDUAL,Fully Paid
554119,4800,36,B1,155.75,debt_consolidation,INDIVIDUAL,Fully Paid
546257,16000,60,C1,365.94,home_improvement,INDIVIDUAL,Fully Paid
554107,3000,36,A1,91.8,debt_consolidation,INDIVIDUAL,Fully Paid
554064,8000,36,A3,247.53,debt_consolidation,INDIVIDUAL,Fully Paid
553534,24250,36,B3,795.3,moving,INDIVIDUAL,Fully Paid
548059,16800,60,D4,408.1,debt_consolidation,INDIVIDUAL,Charged Off
554057,21600,36,C2,734.16,credit_card,INDIVIDUAL,Fully Paid
554056,2400,36,C2,81.58,home_improvement,INDIVIDUAL,Fully Paid
553823,9600,60,D5,235.09,debt_consolidation,INDIVIDUAL,Fully Paid
554031,15000,36,B3,491.94,debt_consolidation,INDIVIDUAL,Fully Paid
554043,25000,36,B3,819.89,credit_card,INDIVIDUAL,Fully Paid
554008,25000,36,C1,845.13,debt_consolidation,INDIVIDUAL,Fully Paid
554024,9275,36,C5,320.26,credit_card,INDIVIDUAL,Fully Paid
553985,12000,36,B1,389.36,debt_consolidation,INDIVIDUAL,Fully Paid
553992,9000,36,A5,281.53,home_improvement,INDIVIDUAL,Fully Paid
553961,6000,36,D3,209.71,debt_consolidation,INDIVIDUAL,Fully Paid
552412,12000,60,B5,266.09,credit_card,INDIVIDUAL,Fully Paid
553920,1000,36,B4,32.98,credit_card,INDIVIDUAL,Fully Paid
553915,10000,36,B1,324.46,debt_consolidation,INDIVIDUAL,Fully Paid
553891,6000,36,C5,207.18,car,INDIVIDUAL,Fully Paid
553740,5000,36,B4,164.86,debt_consolidation,INDIVIDUAL,Fully Paid
553867,12000,36,A5,375.38,major_purchase,INDIVIDUAL,Fully Paid
553854,2000,36,B2,65.25,educational,INDIVIDUAL,Fully Paid
553809,25000,36,D4,878.31,credit_card,INDIVIDUAL,Fully Paid
553806,7200,36,A5,225.23,debt_consolidation,INDIVIDUAL,Fully Paid
553811,25000,36,B5,828.69,debt_consolidation,INDIVIDUAL,Fully Paid
553760,3000,36,C3,102.51,moving,INDIVIDUAL,Fully Paid
553815,7200,36,B5,238.67,medical,INDIVIDUAL,Fully Paid
553796,12000,60,F3,311.56,debt_consolidation,INDIVIDUAL,Fully Paid
551974,10000,36,E1,353.8,debt_consolidation,INDIVIDUAL,Fully Paid
550440,10750,60,E1,264.0,debt_consolidation,INDIVIDUAL,Fully Paid
553786,9500,36,B1,308.24,debt_consolidation,INDIVIDUAL,Fully Paid
553784,4000,36,B5,132.59,debt_consolidation,INDIVIDUAL,Fully Paid
553732,10750,60,C3,250.03,debt_consolidation,INDIVIDUAL,Charged Off
553556,17800,60,B4,391.38,debt_consolidation,INDIVIDUAL,Fully Paid
531051,7200,60,E5,182.56,other,INDIVIDUAL,Fully Paid
553726,14500,60,D4,352.23,debt_consolidation,INDIVIDUAL,Charged Off
553269,16000,36,A5,500.5,debt_consolidation,INDIVIDUAL,Fully Paid
552968,10000,36,A4,311.11,other,INDIVIDUAL,Fully Paid
549904,12000,36,B2,391.45,debt_consolidation,INDIVIDUAL,Fully Paid
552542,9000,60,A5,181.98,car,INDIVIDUAL,Fully Paid
552863,10000,60,D2,239.01,wedding,INDIVIDUAL,Fully Paid
553670,2500,36,A5,78.21,moving,INDIVIDUAL,Fully Paid
553657,22800,60,E3,568.98,credit_card,INDIVIDUAL,Charged Off
553640,6000,36,C5,207.18,credit_card,INDIVIDUAL,Fully Paid
553569,8000,60,D2,191.21,home_improvement,INDIVIDUAL,Fully Paid
553592,11000,36,B4,362.69,debt_consolidation,INDIVIDUAL,Fully Paid
553555,1500,36,C3,51.26,debt_consolidation,INDIVIDUAL,Fully Paid
553552,10800,36,B3,354.2,debt_consolidation,INDIVIDUAL,Charged Off
552991,25000,60,C3,581.45,debt_consolidation,INDIVIDUAL,Fully Paid
553500,3600,36,A1,110.16,major_purchase,INDIVIDUAL,Fully Paid
553495,16000,36,A5,500.5,debt_consolidation,INDIVIDUAL,Fully Paid
553380,10000,36,A4,311.11,debt_consolidation,INDIVIDUAL,Fully Paid
348340,8000,36,B3,262.37,credit_card,INDIVIDUAL,Fully Paid
553401,7750,36,C4,266.2,credit_card,INDIVIDUAL,Fully Paid
553333,5400,36,A3,167.09,car,INDIVIDUAL,Fully Paid
551542,4500,36,A2,138.46,major_purchase,INDIVIDUAL,Fully Paid
553313,7000,36,C3,239.18,other,INDIVIDUAL,Fully Paid
553306,25000,36,F3,916.91,debt_consolidation,INDIVIDUAL,Charged Off
553289,18500,36,C2,628.79,debt_consolidation,INDIVIDUAL,Fully Paid
553278,14400,36,C2,489.44,debt_consolidation,INDIVIDUAL,Fully Paid
553277,3000,60,F3,77.89,moving,INDIVIDUAL,Fully Paid
550136,8000,36,D3,279.61,debt_consolidation,INDIVIDUAL,Fully Paid
553239,4050,36,A5,126.69,credit_card,INDIVIDUAL,Fully Paid
553204,10000,36,D4,351.33,car,INDIVIDUAL,Fully Paid
548816,10000,60,B5,221.74,major_purchase,INDIVIDUAL,Fully Paid
553185,10000,36,B4,329.72,debt_consolidation,INDIVIDUAL,Fully Paid
553188,4000,36,D4,140.53,major_purchase,INDIVIDUAL,Charged Off
553136,12000,36,E5,433.41,major_purchase,INDIVIDUAL,Fully Paid
553099,5000,36,B5,165.74,debt_consolidation,INDIVIDUAL,Fully Paid
553094,25000,60,C1,571.78,debt_consolidation,INDIVIDUAL,Fully Paid
553090,12000,36,C3,410.02,credit_card,INDIVIDUAL,Fully Paid
553076,8000,60,B3,174.42,major_purchase,INDIVIDUAL,Fully Paid
552990,7000,36,B4,230.8,debt_consolidation,INDIVIDUAL,Fully Paid
552965,7500,36,D1,259.41,credit_card,INDIVIDUAL,Fully Paid
551528,7200,36,C4,247.31,debt_consolidation,INDIVIDUAL,Fully Paid
552448,4400,36,A2,135.38,car,INDIVIDUAL,Fully Paid
552953,15000,36,C4,515.22,debt_consolidation,INDIVIDUAL,Fully Paid
552933,4200,60,E3,104.82,debt_consolidation,INDIVIDUAL,Fully Paid
552470,8000,36,D1,276.7,wedding,INDIVIDUAL,Fully Paid
552905,9800,60,D3,236.14,wedding,INDIVIDUAL,Fully Paid
